animeID,title,mean_api,num_episodes_api,genres_api,synopsis_api
16135,Norakuro,6.08,26.0,Comedy,"Norakuro is a black dog enlisted in the ""Mokenrentai"" (Fierce Dog Brigade), an Imperial army of dogs fighting in a war against the enemy Monkey Army.

Norakuro is a stray black-and-white dog in an army of white dogs who blundered his way while being a Private Second-Class.

This series  was relatively faithful to the comics. One big change, however, was the addition of the army nurse Miko, whom Norakuro had a crush on. For this series, Norakuro was voiced by Nobuyo Ooyama, who would later become noted for voicing Doraemon.

(Source: Cartoon Research)"
16136,Sanchoume no Yuuhi,,27.0,"Comedy, Slice of Life",Based on the same name slice of life manga by Saigan Ryouhei.
16137,Sasurai-kun,,13.0,"Comedy, Slice of Life",Based on the gag manga by Fujio A Fujiko.
16138,Tama & Friends: Sagase! Mahou no Punipuni Stone,6.93,11.0,"Anthropomorphic, Pets, Slice of Life","The animals of Third Street are seen getting into many misadventures. Tama Okamoto, the curious feline, often goes missing from his home, causing his owner to have posters up looking for him. However, Tama's absence is his opportunity to visit all of his wandering furry friends around the neighborhood. From Tama's best friend Pochi Yamada to the stray alley cat Nora, these animals take human form to hang out, to cause various mischief, but most of all, to have fun!

[Written by MAL Rewrite]"
16139,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu (ONA),6.0,7.0,"Adventure, Detective, Mecha, Sci-Fi","Several months after the incident at the Tower of Babel, the world is at peace, but still rebuilding from the destruction caused. The bend in the earth's axis has shifted the poles 300km, leading to some unusual weather patterns. The Mobile Rescue Police have begun a Mk-III plan, to upgrade the Drive Heads. 

(Source: Tomica Wiki)"
16140,Xiao Hua Xian,,52.0,"Fantasy, Kids, Mahou Shoujo",
16141,World Peacekeepers,6.07,52.0,"Adventure, Mecha, Military, Sci-Fi","This series, which is set in the future, is about several events that break out after troops successfully rescued a teenager who was kidnapped by the mysterious Black Armors.
Ever since Marty had his first contact with the Black Armors and was subsequently rescued, he has been found to possess mysterious prophetic abilities as he is able to see the future in fragmented visions portraying an avalanche, a tsunami, a storm and other catastrophes. These disasters will always come true after Marty experiences the prophetic visions, but he is unable to predict accurately when and where they will occur.
When the government learns about this, a unit is sent to protect Marty, and World Peacekeepers, abbreviated as WPK, is established to fight against the Black Armors. In order to defeat the Black Armors, the government grants permission for World Peacekeepers to use Ammobots – mechanical armors which have been developed over many years.

After several battles with the Black Armors, the World Peacekeepers realizes that they are actually linked to the unusual natural disasters and discovers that they originate from a small planet called Mirzam, which is outside the solar system.

Their real intention is to seize the abundant ecological resources on Earth and when these resources are seized, the ecosystem will lose its balance, thus leading to natural disasters.

(Source: Official Site)"
16142,Zo Zo Zombie,5.97,102.0,"Comedy, Kids","A gag comedy aimed at young children featuring Zombie-kun, a child zombie, and his interactions with the world. It's not intended to be scary in the slightest, but rather, it focuses on the comical and bizarre things Zombie-kun's body can do, and the common-sense-defying way Zombie-kun behaves. For example, he'll take out his stomach and inflate it with air to use as a pillow, or if he gets wet, he'll detach parts of his body and wring them out like towels, then reattach them with a glue stick. Everything is depicted in a cute, cartoony fashion so as not to be too graphic for kids.

(Source: Baka-Updates)"
16143,My Daughter is a Zombie,5.99,26.0,"Comedy, Gag Humor, Supernatural","One year after an unprecedented zombie attack that killed hundreds of thousands, South Korea has finally been declared zombie-free. But Jeonghwan holds a secret: his daughter is the last zombie left on earth. When her cravings are satisfied and her violent tendencies die down, it almost seems like there's hope for her to have a normal life. But how long can he keep Su-ah a secret from everyone else?

(Source: Webtoon)"
16144,Watanuki-san Chi to,5.82,12.0,Slice of Life,"In the story, the three VTubers will play the roles of the Watanuki sisters, who live together in one house in the Shitamachi area of Tokyo after they lost their parents. The series will show the heartwarming everyday lives of the sisters. 

(Source: ANN)"
16145,Yeosin Gangnim 2nd Season,,0.0,"Comedy, Drama, Love Polygon, Romance",Second season of Yeosin Gangnim.
16146,About You,,1.0,Avant Garde,"Graduate Work 2021 by Seo-Yeon Choi, Tama Art University."
16147,Tales of Puppet,5.91,16.0,"Comedy, Fantasy, Parody","A puppet parody of the Tales of franchise, filled with gags and help explain the popular RPG to newcomers."
16148,The Laughing Spider,7.45,12.0,"Action, Historical, Shoujo, Supernatural","In the 11th year of the Meiji Era, the end of the samurai shogunate and the prohibition of swords has left Japan with lasting scars. Displeased by these recent changes, many former samurai plot against the new government, inciting a wave of bloodshed. To counter this movement, the government constructs a colossal prison in the middle of Lake Biwa. 

Unofficially assigned to help the police arrest criminals, Tenka Kumou also serves as a ferryman to the Lake Biwa prison with the help of his two younger siblings: the ambitious Soramaru and the enthusiastic Chuutarou. Together with the former Fuma ninja Shirasu Kinjou, the Kumou brothers live a frugal and joyful life mostly dedicated to studying and training.

However, behind this relatively uneventful daily routine, the specter of the ""Orochi"" curse is starting to spread its shadow over the city of Oumi. According to legend, every three hundred years, Orochi reincarnates in a human vessel—and it is believed that this is the harbinger of an imminent catastrophe. As various groups clash in search of Orochi's vessel, some aim to seal the curse, while others have darker plans in motion.

[Written by MAL Rewrite]
"
16149,OL Kaizou Kouza,5.5,1.0,"Comedy, Slice of Life","Inspired by Drop Dead! Stupid Office Ladies, a column in Monthly Gendai magazine.

(Source: AniDB)"
16150,Moon of a Sleepless Night,,1.0,"Adventure, Fantasy","A squirrel and a boy set out on a journey together to restore daylight. They must find and release the moon stuck high up on a tree somewhere far, far away.

(Source: JFF Plus)"
16151,Bamboo Blade: Fanfu-Fufe-Fo,5.46,2.0,"Combat Sports, Comedy, Parody, Sports",Bamboo Blade specials released on DVD volumes 4 and 6. Done in a chibi flash animation style and set to bizzare scenarios.
16152,Semi wa Magic Cube,,26.0,"Action, Comedy, Fantasy","The story tells the tale of Semi, a bright girl who goes in a magical time journey with the genius teacher Wai, in order to prevent the evil X from utilizing the powers of the magic cube for evil. Along the way, Semi and her math school friends run into history and math problems that they must solve with logic and wit.

(Source: hobbykr)
"
16153,Semi wa Magic Cube 2nd Season,,26.0,"Action, Fantasy",
16154,Go! Go! Loser Ranger! Season 2,7.08,12.0,"Action, Fantasy, Shounen, Urban Fantasy","After Sentouin D successfully infiltrated the Ranger Force in the disguise of Hibiki Sakurama, he is closer than ever to defeating the heroic Dragon Keepers. While strategizing his ideal placement in the Force, he discovers that he is assigned to the Green Squadron, whose main duty is to search and eradicate long-lost boss monsters.

Joined by another new member, Angel Usukubo; their senior, Kanon Hisui; and a mysterious informant, Chidori, Sentouin D is first tasked with identifying suspicious activity in an abandoned school frequented by delinquents. During their investigation, they fall into a trap, and the group soon realizes that a boss monster is behind it all. Sentouin D must now find a way to escape alongside the others if he wants to continue pursuing his ultimate goal—achieving his ideal world free from boss monsters and the Dragon Keepers.

[Written by MAL Rewrite]"
16155,Minami-ke (Shin Series),7.61,12.0,"Adventure, Drama, Fantasy","When 15-year-old Kino is feeling weighed down by heavy thoughts, one thing always manages to cheer her up: traveling. Nothing fills her heart with joy like exploring the beautiful, wonderful world around her and the fascinating ways people find to live. However, Kino is not as helpless as her cute appearance and courteous demeanor suggest. Armed with ""Cannon"" and ""Woodsman,"" her trusted handguns, Kino is not afraid to kill anyone who would dare to get in her way. Always by her side is her best friend and loyal companion Hermes, a sentient motorcycle, who supports Kino through the sorrows and hardships of their journey. Together, they travel the vast countryside with the shared goal of always moving forward, and a single rule: never stay in one country for more than three days.

As Kino and Hermes encounter new people and learn the rules of their civilizations, they grow and find out more about their own values and virtues. But as Kino slowly discovers the world around her, she also finds herself facing dangers that linger within the vast unknown.

[Written by MAL Rewrite]"
16156,City The Animation,8.1,13.0,"Comedy, Gag Humor, Seinen","Aimless daydreaming in high school is an ordinary part of growing up. But once graduation comes, suddenly there are bills to pay and a higher education to tackle. Even so, Midori Nagumo never quite stopped dreaming—even after entering college—as she still wants to have fun while ignoring her responsibilities. Contrasting Midori's recklessness is her supposed best friend Niikura, who is the complete opposite of Midori and has a goal of becoming a photographer after college.

However, Niikura is often pulled into Midori's schemes, which leads them to meet Wako Izumi, a tenacious, yet airheaded classmate who is always taking pictures of things she finds fun. The trio ends up living together in the same apartment and attempt to navigate their lives in the city of City, where unexpected and out-of-the-ordinary things occur daily.

[Written by MAL Rewrite]"
16157,mono,8.67,1.0,"Action, Adventure, Award Winning, Fantasy","When an Emishi village is attacked by a fierce demon boar, the young prince Ashitaka puts his life at stake to defend his tribe. With its dying breath, the beast curses the prince's arm, granting him demonic powers while gradually siphoning his life away. Instructed by the village elders to travel westward for a cure, Ashitaka arrives at Tatara, the Iron Town, where he finds himself embroiled in a fierce conflict: Lady Eboshi of Tatara, promoting constant deforestation, stands against Princess San and the sacred spirits of the forest, who are furious at the destruction brought by the humans. As the opposing forces of nature and mankind begin to clash in a desperate struggle for survival, Ashitaka attempts to seek harmony between the two, all the while battling the latent demon inside of him. Princess Mononoke is a tale depicting the connection of technology and nature, while showing the path to harmony that could be achieved by mutual acceptance.

[Written by MAL Rewrite]"
