text,Action,Adult Cast,Adventure,Anthropomorphic,Avant Garde,Award Winning,Boys Love,CGDCT,Childcare,Combat Sports,Comedy,Crossdressing,Delinquents,Detective,Drama,Ecchi,Educational,Fantasy,Gag Humor,Girls Love,Gore,Gourmet,Harem,High Stakes Game,Historical,Horror,Idols (Female),Idols (Male),Isekai,Iyashikei,Josei,Kids,Love Polygon,Love Status Quo,Magical Sex Shift,Mahou Shoujo,Martial Arts,Mecha,Medical,Military,Music,Mystery,Mythology,Organized Crime,Otaku Culture,Parody,Performing Arts,Pets,Psychological,Racing,Reincarnation,Reverse Harem,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shounen,Showbiz,Slice of Life,Space,Sports,Strategy Game,Super Power,Supernatural,Survival,Suspense,Team Sports,Time Travel,Urban Fantasy,Vampire,Video Game,Visual Arts,Workplace
"the ad soba e centers on a boy named osamu who receives an umbrella as a gift from sayu, but it goes missing. that umbrella transforms into a girl who goes gallivanting around town on a rainy day.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"after the defeat of myouri unzen at the hands of medaka kurokami and her student council, peace has returned to hakoniwa academy at least, for a short while. soon, medaka, zenkichi hitoyoshi, kouki akune, and mogana kikaijima find themselves wrapped up in another sinister scheme, known as the ""flask plan,"" led by the school's principal himself. however, the council's first problem is to deal with a whole new group of superhuman students calling themselves the ""thirteen party,"" led by the egotistical but powerful oudo miyakonojou. with the mysterious flask plan, oudo's tyranny, and the resurfacing of an old enemy, the state of hakoniwa academy is far from tranquil, and medaka and her companions have their hands full as things only get a lot more abnormal.",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
specials included on the bd dvd of cinderella girls gekijou 3rd season.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"senkuu has made it his goal to bring back two million years of human achievement and revive the entirety of those turned to statues. however, one man stands in his way: tsukasa shishiou, who believes that only the fittest of those petrified should be revived. as the snow melts and spring approaches, senkuu and his allies in ishigami village finish the preparations for their attack on the tsukasa empire. with a reinvented cell phone model now at their disposal, the kingdom of science is ready to launch its newest scheme to recruit the sizable numbers of tsukasa's army to their side. however, it is a race against time; for every day the kingdom of science spends perfecting their inventions, the empire rapidly grows in number. reuniting with old friends and gaining new allies, senkuu and the kingdom of science must stop tsukasa's forces in order to fulfill their goal of restoring humanity and all its creations. with the two sides each in pursuit of their ideal world, the stone wars have now begun!",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"nobita had to find a topic for his summer break research homework. as he was blaming everything to adam and eve for sinning and causing their descendants to suffer (from homework), doraemon decided to provide him with a gadget to observe the creation of the world so that he may write it in a diary-like report. suneo, giant and shizuka eventually joined them and together they watch over the birth of tribes and civilizations. meanwhile, the time patrol is looking for an illegal time machine whose controllers accidentally heard giant speaking of the genesis diary project. they captured giant and suneo; leaving nobita, shizuka and doraemon to watch over the genesis set and to rescue them.",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"after an invasion by the vivolian army, the sprite himawari and her childhood friend tsubaki flee their homeland of floria for the town of romton. there, they live out their lives in peace... for a time. one day, himawari's friend and fellow sprite ajisai is kidnapped by mysterious strangers. now himawari and detective tsubaki set out to rescue her, but find the dreaded vivolians standing in their way! a 2d animated special episode aired on the monster strike anime channel, promoting the monster strike game debut of the flower 4 series. despite this, the storyline is standalone and unrelated to previous monster strike anime installments.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a series of unfortunate events has led makoto edamura to adopt the life of crime pickpocketing and scamming others for a living. however, after swindling a seemingly clueless tourist, makoto discovers that he was the one tricked and, to make matters worse, that the police are now after him. while making his escape, he runs into the tourist once again, who turns out to be a fellow con man named laurent thierry, and ends up following him to los angeles. in an attempt to defend his self-proclaimed title of ""japan's greatest swindler,"" makoto challenges his rival to determine the better scammer. accepting the competition, laurent drops them off outside a huge mansion and claims that their target will be the biggest mafia boss on the west coast. as makoto becomes increasingly involved with the cunning laurent, his colorful associates, and the world of international high-stakes fraud, he soon realizes that he got more than what he bargained for as his self-declared skills are continually put to the test.",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"li ji, a cold and arrogant genius student in the department of architecture, was kidnapped by a creature from another world, dark qilin, and taken to a secret realm called po nian space. the secret realm contained the ruins of an ancient heaven. dark qilin told him that he had to pass through if he wanted to go back. the test of heaven, and this test is to rebuild heaven...",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mmd music video for the song distorted princess by hachioji-p, featuring hatsune miku and megurine luka. the song was included on his first album ""electric love"".",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a family was riding a car on their way home from a maternity hospital. satomi and yasunori were taking their newborn baby named ""orine"" home and were filled with happy expectation. however, a sudden accident attacked them. orine lost her parents, and she became alone. nineteen years have passed, and she has grown up. she was pursued by the police because of an incident. she continued to escape, but yuri aoshima, a member of a shady organization, tried to contact her. orine agreed to yuri's demand, which was going to an experimental space station. yuri will help her to escape, instead. somehow, only orine can enter an unmanned space station. surprisingly, the person who was waiting for orine was her mother, satomi. she appeared in the similitude of her twenties. orine was perplexed, and yuri demanded to turn the power off of the station. unwillingly, she started to place the shut-down device, but she believed that it will solve the mystery and help her mother. as orine and satomi spend time together, they made up for their lost time. yuri's aim, satomi's true identity, and a man called ""sensei"" who is involved in taking over the station. while the mystery deepens, orine gets closer to the ""truth""...",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
a short video illustrating different stretching postures and movements for skeletal-muscular screening purposes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"shoutarou hidari, a hard-boiled private investigator from the narumi detective agency, lives for the sake of protecting the peace in the city of fuuto alongside his inquisitive partner, philip. one fine night, shoutarou encounters a mysterious woman named tokime, who is soon linked to several cases of homicide and theft. shoutarou's investigation leads him to people using ""gaia memories"" memory units similar to thumb drives holding vast amounts of data to turn into formidable beasts called ""dopants."" while the majority of gaia users were put down by the detective team in the past, a number of them still remain, posing a great threat to public safety. once more, shoutarou and philip, gaia users on the side of justice, must fight as kamen rider w the renowned hero safeguarding fuuto to eradicate the nest of villainous dopants, all while uncovering tokime's true identity and confronting the long-forgotten past.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
music video commemorating the 3rd anniversary of the project sekai colorful stage! feat. hatsune miku mobile game.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"reeling from his crushing defeat at the grand prix finale, yuuri katsuki, once japan's most promising figure skater, returns to his family home to assess his options for the future. at age 23, yuuri's window for success in skating is closing rapidly, and his love of pork cutlets and aptitude for gaining weight are not helping either. however, yuuri finds himself in the spotlight when a video of him performing a routine previously executed by five-time world champion, victor nikiforov, suddenly goes viral. in fact, victor himself abruptly appears at yuuri's house and offers to be his mentor. as one of his biggest fans, yuuri eagerly accepts, kicking off his journey to make it back onto the world stage. but the competition is fierce, as the rising star from russia, yuri plisetsky, is relentlessly determined to defeat yuuri and win back victor's tutelage.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"this series, which is set in the future, is about several events that break out after troops successfully rescued a teenager who was kidnapped by the mysterious black armors. ever since marty had his first contact with the black armors and was subsequently rescued, he has been found to possess mysterious prophetic abilities as he is able to see the future in fragmented visions portraying an avalanche, a tsunami, a storm and other catastrophes. these disasters will always come true after marty experiences the prophetic visions, but he is unable to predict accurately when and where they will occur. when the government learns about this, a unit is sent to protect marty, and world peacekeepers, abbreviated as wpk, is established to fight against the black armors. in order to defeat the black armors, the government grants permission for world peacekeepers to use ammobots mechanical armors which have been developed over many years. after several battles with the black armors, the world peacekeepers realizes that they are actually linked to the unusual natural disasters and discovers that they originate from a small planet called mirzam, which is outside the solar system. their real intention is to seize the abundant ecological resources on earth and when these resources are seized, the ecosystem will lose its balance, thus leading to natural disasters.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
he stood at the pinnacle of the world. surpassing all since birth in the art of the sword. but fate has left him crippled moments before reaching the apex. but the story continues and the legend will rise again.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"this little-known and poorly documented leiji matsumoto tv movie, tells the story of the revolution of the people of the ocean which are being invaded by the humans from the surface.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cg anime about a scary but kind hearted police man doing his job.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"upon returning from school one day, rin shima encounters an unfamiliar three-wheeled motorcycle parked outside her house. after asking her father about it, she learns that the vehicle is a temporary loaner while her moped undergoes its annual maintenance. with arrangements to go camping at yatsugatake the next day, rin has no choice but to utilize the three-wheeler. as she embarks on her trip, rin's traveling experience soon shifts gears, and she discovers a refined driving performance on new unexplored roads.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dr. watson has created his masterpiece a beautiful woman made of metal. a wonder of science, antoinette is a childlike innocent who holds the key to an ancient civilization that could save the world, or destroy it. and when a mad tyrant kidnaps the man she loves, antoinette finally discovers the courage and the amazing fighting skills that are her true calling.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"the story takes place on a faraway planet, called ""chuu-gakusei,"" where everything is in monochrome. the story follows tanaka satou, a junior high school teacher. all his students share the same name of hiroshi abe. both the teacher and students wear a white, skin-tight garment that covers the entire body, including hands, feet and face. a new character, black teacher, is introduced and reveals the existence of the kuro chuu-gakusei, an all-black version of the planet.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"an award-winning short film following a claymation figure trying to befriend others. as stated in the video's official synopsis, ""for friendship it is the most important to be cooperative.""",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"the year is 2023 and alien beings known as ""lucifer hawks"" have begun invading earth from another dimension. all that stands between them and the enslavement of the human race is the attacked mystification police department - a special division of the tokyo police staffed by women with amazing paranormal abilities.",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a korean film about a group of children saving the galaxy.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hybrid film with animated cockroaches interacting with live-action actors. in a trashy bachelor pad lived a colony of roaches who were able to roam freely for food or for games. because of the homeowner being gentle with the roaches, they have no fear of traps, spray, or being stepped on. however when the homeowner starts bringing over a woman over, life starts to change for the roaches who are already living an easy life.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gluttonous and tomboyish, lan mo is hardly anyone's ideal girl, but with a magical hair clip from a mysterious trinket shop that disappears the next day, she may be able to become just that. with its power, she can transform into a beautiful and feminine young lady, someone who may finally be able to catch the eye of her childhood friend and crush, liu yifeng. however, keeping the clip's secret proves difficult for lan mo when faced with liu yifeng's admirers and the mysterious stranger xia an. and to further complicate matters, lan mo's possession of the hair clip may turn out to be more than just mere coincidence.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tokiyuki houjou, a carefree eight-year-old noble, is content with the serene life in kamakura and shows little regard for the serious responsibilities that come with his eventually succeeding his father as the next shogun. instead of dedicating himself to rigorous training in swordsmanship or archery, tokiyuki excels in the art of evasion, skillfully dodging his advisors and discovering perfect hiding spots. however, his peaceful existence is shattered when a sudden coup brutally wipes out his clan. overwhelmed with guilt for being the sole survivor, tokiyuki contemplates joining his family in death. however, his fate takes an abrupt turn when the enigmatic priest yorishige suwa suddenly shoves him onto a battlefield. yorishige, who prophesies that tokiyuki will one day become a great hero, leaves the boy with no choice but to navigate his way free of enemy soldiers. as tokiyuki struggles to survive against these foes, he finds a new thrill in raising the stakes of his usual hide-and-seek games. with a renewed sense of purpose and the promise of powerful allies from yorishige, tokiyuki vows to avenge his family not through his capability to fight, but through his extraordinary talent for running away.",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
